Fecha,Caudal,Zscore,Caudal_sin_cap,Caudal_log,Caudal_boxcox,Caudal_diff
2010-08-11,3.144285714285714,0.19672454737636635,3.16,1.425515074273172,1.8517014330483417,0.2200000000000002
2010-08-12,3.191428571428571,0.05922169886400087,3.38,1.4770487243883548,2.0193495744478027,0.21999999999999975
2010-08-13,3.246428571428571,0.05922169886400087,3.38,1.4770487243883548,2.0193495744478027,0.0
2010-08-14,3.2935714285714286,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,-0.10999999999999988
2010-08-15,3.301428571428571,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.0
2010-08-16,3.277857142857143,0.0935974109920921,3.325,1.4644121403838426,1.9776785225567544,0.05500000000000016
2010-08-17,3.2542857142857144,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,-0.05500000000000016
2010-08-18,3.2464285714285706,0.16234883524827512,3.215,1.4386495914538187,1.8938577976273026,-0.05500000000000016
2010-08-19,3.246428571428571,0.16234883524827512,3.215,1.4386495914538187,1.8938577976273026,0.0
2010-08-20,3.2287142857142856,0.16234883524827512,3.215,1.4386495914538187,1.8938577976273026,0.0
2010-08-21,3.2287142857142856,0.16234883524827512,3.215,1.4386495914538187,1.8938577976273026,0.0
2010-08-22,3.236571428571428,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.05500000000000016
2010-08-23,3.260142857142857,0.1710990165172437,3.201,1.4353225921872452,1.8831428923826892,-0.06899999999999995
2010-08-24,3.2837142857142854,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.06899999999999995
2010-08-25,3.299428571428571,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.0
2010-08-26,3.2994285714285714,0.05922169886400087,3.38,1.4770487243883548,2.0193495744478027,0.10999999999999988
2010-08-27,3.309285714285714,0.05922169886400087,3.38,1.4770487243883548,2.0193495744478027,0.0
2010-08-28,3.309285714285714,0.0935974109920921,3.325,1.4644121403838426,1.9776785225567544,-0.054999999999999716
2010-08-29,3.317142857142857,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,-0.05500000000000016
2010-08-30,3.3832857142857136,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.0
2010-08-31,3.375428571428571,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.0
2010-09-01,3.3832857142857145,0.0935974109920921,3.325,1.4644121403838426,1.9776785225567544,0.05500000000000016
2010-09-02,3.399,0.2301592959597505,3.843,1.577534363421092,2.3642715286153195,0.5179999999999998
2010-09-03,3.4147142857142856,0.0935974109920921,3.325,1.4644121403838426,1.9776785225567544,-0.5179999999999998
2010-09-04,3.4627142857142856,0.05922169886400087,3.38,1.4770487243883548,2.0193495744478027,0.054999999999999716
2010-09-05,3.496285714285714,0.05922169886400087,3.38,1.4770487243883548,2.0193495744478027,0.0
2010-09-06,3.4222857142857137,0.05922169886400087,3.38,1.4770487243883548,2.0193495744478027,0.0
2010-09-07,3.4144285714285707,0.08203122733506564,3.606,1.5273598013984935,2.188982330217404,0.22599999999999998
2010-09-08,3.398714285714285,0.053280631737025665,3.56,1.5173226235262949,2.15465785506628,-0.04599999999999982
2010-09-09,3.383,0.0935974109920921,3.325,1.4644121403838426,1.9776785225567544,-0.23499999999999988
2010-09-10,3.359428571428571,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,-0.05500000000000016
2010-09-11,3.3114285714285714,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.0
2010-09-12,3.2699999999999996,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.0
2010-09-13,3.2621428571428566,0.16234883524827512,3.215,1.4386495914538187,1.8938577976273026,-0.05500000000000016
2010-09-14,3.2621428571428566,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.05500000000000016
2010-09-15,3.2621428571428566,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.0
2010-09-16,3.254285714285714,0.1279731231201836,3.27,1.451613827240533,1.935849024627316,0.0
